pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
"Quais os TIPOS DE EVENTOS NAS AÇÕES DE CAPACITAÇÃO previstos no POP.DIVGP.001? 

",NÃO ENCONTRADO,53368,3,53371
"Como faço o cadastro dos horários excepcionais de trabalho dos empregados EBSERH no sistema SIGP/Mentorh

","Após a verificação das conformidades e não havendo inconsistências na escala, o lançamento dos horários excepcionais de trabalho dos empregados EBSERH no sistema SIGP/Mentorh é realizado seguindo estes passos:

1.  Acessar https://sigp.ebserh.gov.br/csp/ebserh/index.csp.
2.  Clicar em ""Frequência"", depois em ""Horário"" e, em seguida, em ""Cadastro de Horário Individual"".
3.  Digitar o número do siape do empregado em ""Matrícula"", e o nome do empregado e o horário individual cadastrado aparecerão.
4.  Deverá ser lançado no sistema apenas as excepcionalidades, ou seja, serão inseridos como horário excepcional somente o que for diferente do horário individual cadastrado, DSR e Sem Jornada no campo ""Cadastro de horário Excepcional"".",79883,183,80066
"Qual o prazo para entrega das escalas? 

",A escala será recebida via processo SEI pela Divisão de Gestão de Pessoas - DIVGP até o dia 15 do mês antecedente à escala de referência.,65223,34,65257
"O que o NAA deve verificar nas escalas quando recebe das unidades? 

","Ao receber as escalas das unidades, o NAA deve verificar as seguintes conformidades, conforme a Norma Operacional 04/2017:

1.  **Conteúdo obrigatório da escala:**
    *   Logotipo do HE.
    *   Nome da unidade.
    *   Mês e ano correspondente.
    *   Nome completo do empregado (preferencialmente sem abreviações).
    *   Número de matrícula SIAPE.
    *   Número de registro profissional.
    *   Cargo ocupado.
    *   Vínculo.
    *   Carga Horária Semanal.
    *   Intervalos.

2.  **Horário individual do empregado:**
    *   O horário individual do empregado cadastrado no portal deve ser o mesmo descrito na escala de trabalho. Serão lançados no sistema SIGP pelo NAA apenas os horários excepcionais, DSR e dias Sem Jornada. Se o horário divergir, é considerada inconsistência e a escala é devolvida ao gestor para solicitação de alteração do horário individual junto à UAP.

3.  **Descanso Semanal Remunerado (DSR):**
    *   Deve ser contemplado um DSR no sétimo dia de trabalho, ou seja, após 6 dias consecutivos de trabalho é obrigatório conceder um DSR ao empregado.

4.  **Repouso remunerado em domingo:**
    *   Garantir ao empregado o repouso remunerado em, ao menos um domingo, precedido de sábado não trabalhado por mês, garantido ao empregado o direito de requerer em outro dia.

5.  **Descansos obrigatórios para jornadas específicas:**
    *   Conceder os descansos obrigatórios correspondentes às jornadas de trabalho 12x36 e 24x72 horas.

6.  **Supressão de intervalo pós-plantão:**
    *   Verificar se a supressão do intervalo após plantão de 12h, mediante necessidade extrema do serviço, ocorreu no máximo 2 (duas) vezes ao mês.

7.  **Jornadas especiais de 12x36 e 24x72:**
    *   Para a jornada 12x36 aos sábados, domingos e feriados, verificar se há validação dessa jornada, que deve ser justificada pela chefia imediata, aprovada pela chefia de divisão ou serviço e autorizada pela gerência ou coordenação.
    *   Para a jornada 24x72 horas (apenas para médico em necessidade assistencial extrema), verificar a existência de validação dessa jornada junto à Unidade de Administração de Pessoal – UAP.",41270,534,41804
"Todos os profissionais podem realizar escalas de plantão de 24x72?

",NÃO ENCONTRADO,61977,3,61980
"Como faço para solicitar uma folga eleitoral?

","Para solicitar uma folga eleitoral, siga os procedimentos abaixo:

1.  **Faça login** no SEI UFPel (https://sei.ufpel.edu.br) usando seu usuário (CPF) e senha.
2.  Clique em “Iniciar Processo”.
3.  Escolha o Tipo do Processo: “Pessoal: Dispensa por serviço prestado à Justiça Eleitoral (TRE)”.
4.  No campo “Especificação”, digite o seu nome e no campo “Nível de Acesso”, selecione a opção “restrito” com a hipótese legal.
5.  Clique em “Salvar”.
6.  Na próxima página, selecione a opção “Incluir Documento” e escolha o Tipo do Documento: “PROGEP: Requerimento de Benefícios”.
7.  Na próxima tela, no campo “Nível de Acesso”, selecione a opção “restrito” com a hipótese legal e clique em “Confirmar Dados”.
8.  O sistema abrirá o documento editável; preencha seus dados pessoais e selecione o benefício requerido: “Ausência serviço prestado Justiça Eleitoral”, informando a data da folga solicitada.
9.  Após o preenchimento, clique em “salvar” e “assinar” o documento.
10. Para anexar o Comprovante de Dispensa fornecido pela Justiça Eleitoral, selecione novamente a opção “Incluir Documento” e escolha o Tipo do Documento: “Externo”.
11. Preencha o Tipo do Documento como “Declaração”, a data do documento, o Número/Nome na Árvore como “Justiça Eleitoral”, o formato, o nível de acesso e a hipótese legal. Anexe o arquivo do comprovante e clique em “Confirmar Dados”.
12. Após preencher e assinar o formulário “PROGEP: Requerimento de Benefícios” e incluir a “Declaração de Dispensa”, informe o número do processo à sua chefia da Unidade para que ela assine o documento.
13. Após a assinatura da chefia, envie o processo para a Seção de Apoio Administrativo – SAAD/PROGEP.
14. Acompanhe o processo para confirmar se a folga foi autorizada e lançada pela PROGEP.

É importante que a folga seja autorizada pela chefia e o processo enviado à SAAD ANTES da data prevista para o gozo da folga.",87870,472,88342
"Como formalizar a troca de unidade ( lotação) por servidores no Hospital Escola? 

","Para formalizar a troca de unidade (lotação) por servidores no Hospital Escola, deve-se seguir o procedimento de remanejamento interno para servidores com vínculo RJU:

1.  **Imprimir o formulário:** A chefia de origem deve imprimir o formulário DIVGP – DASF – 001 Remanejamento Interno RJU, disponível no sistema ADS Hospitalar, aba documentos, pasta DIVGP / DASF.
2.  **Preencher o formulário:** O formulário deve ser preenchido com os dados solicitados, contendo a manifestação do servidor, da chefia imediata e da chefia de destino. Deve-se informar a data do remanejamento e os horários que serão realizados pelo servidor.
3.  **Entregar o formulário:** Após o preenchimento e assinatura dos envolvidos, o formulário deve ser entregue no Departamento de Apoio ao Servidor Federal (DivGP), com 15 dias de antecedência da efetiva mudança de lotação.
4.  **Atualizações internas:** O responsável pelo Departamento de Apoio ao Servidor Federal realizará as atualizações necessárias em seus controles internos ao receber o formulário.",70344,258,70602
quem pode fazer as inspeções de OLA?,"A aplicação das inspeções, bem como as avaliações de OLA, são feitas exclusivamente por profissionais da USOST.",41577,27,41604
o que fazer em relação da rotulagem dos produtos quimicos?,"Em relação à rotulagem dos produtos químicos, as seguintes ações devem ser realizadas:

*   **Manter a rotulagem do fabricante** na embalagem original dos produtos químicos utilizados em serviços de saúde.
*   **Identificar legivelmente todo recipiente contendo produto químico manipulado ou fracionado** por etiqueta com o nome do produto, composição química, sua concentração, data de envase e de validade, e nome do responsável pela manipulação ou fracionamento.
*   **Recusar o recebimento** de embalagens de produtos químicos que estejam sem rotulagem original ou avariadas.
*   **Consultar os rótulos** (e Fichas de Informação de Segurança de Produtos Químicos) para obter a composição e informações básicas do produto comercial.
*   **É vedada a reutilização** das embalagens de produtos químicos.
*   Os anexos I e II (não fornecidos) apresentam o padrão da rotulagem para embalagens de produtos químicos fracionados.",56485,231,56716
o que fazer se eu me acidentar durante o uso de produtos quimicos?,"As ações de emergência pós exposição pessoal a produtos químicos variam de acordo com cada produto, por isso devem ser seguidas as instruções contidas em suas respectivas Fichas de Informação de Segurança de Produtos Químicos. O médico deverá ser consultado imediatamente ou o mais breve possível.",62785,74,62859
Estou me sentindo ansioso e sobre carregado. como faço para pedir ajuda? ,"Se você estiver se sentindo ansioso e sobrecarregado, pode pedir ajuda entrando em contato com o enfermeiro especialista em saúde mental através do e-mail: sm.usost.he-ufpel@ebserh.gov.br ou pelo Ramal 5166.",138687,51,138738
